,No.,year,Name,Age,Team,Position
3523,253,2020,Carlos Vinicius,25,Tottenham,Forward
3524,530,2020,Filip Krovinovic,25,WBA,Midfielder
3525,627,2020,Harry Winks,24,Tottenham,Midfielder
3526,1221,2020,Moussa Djenepo,22,Southampton,Midfielder
3527,1232,2020,Nampalys Mendy,28,Leicester,Midfielder
3528,1125,2020,Matej Vydra,28,Burnley,Forward
3529,1494,2020,Sean Longstaff,22,Newcastle,Midfielder
3530,491,2020,Erik Lamela,28,Tottenham,Midfielder
3531,923,2020,Keinan Davis,22,Aston Villa,Forward
3532,948,2020,Ki-Jana Hoever,18,Wolves,Defender
3533,678,2020,Jack O'Connell,26,Sheff Utd,Defender
3534,576,2020,George Baldock,27,Sheff Utd,Defender
3535,391,2020,DeAndre Yedlin,27,Newcastle,Defender
3536,1306,2020,Owen Otasowie,19,Wolves,Midfielder
3537,440,2020,Donny van de Beek,23,Man Utd,Midfielder
3538,1141,2020,Matt Phillips,29,WBA,Midfielder
3539,691,2020,Jairo Riedewald,23,Crystal Palace,Midfielder
3540,701,2020,Jamal Lewis,22,Newcastle,Defender
3541,1247,2020,Nathaniel Clyne,29,Crystal Palace,Defender
3542,751,2020,Jeff Hendrick,28,Newcastle,Midfielder
3543,449,2020,Eddie Nketiah,21,Arsenal,Forward
3544,1191,2020,Michy Batshuayi,26,Crystal Palace,Forward
3545,635,2020,Helder Costa,26,Leeds,Forward
3546,193,2020,Billy Gilmour,19,Chelsea,Midfielder
3547,937,2020,Kevin Long,30,Burnley,Defender
3548,115,2020,Andy Carroll,31,Newcastle,Forward
3549,513,2020,Fabio Silva,18,Wolves,Forward
3550,125,2020,Anthony Gordon,19,Everton,Forward
3551,712,2020,James McCarthy,29,Crystal Palace,Midfielder
3552,951,2020,Kieran Gibbs,30,WBA,Defender
3553,1156,2020,Matty Longstaff,20,Newcastle,Midfielder
3554,749,2020,Jean-Philippe Mateta,23,Crystal Palace,Forward
3555,507,2020,Fabian Delph,30,Everton,Midfielder
3556,699,2020,Jakub Moder,21,Brighton,Midfielder
3557,332,2020,Dale Stephens,31,Burnley,Midfielder
3558,1,2020,Aaron Connolly,20,Brighton,Forward
3559,1492,2020,Sead Kolasinac,27,Arsenal,Defender
3560,742,2020,Jay Rodriguez,31,Burnley,Forward
3561,77,2020,Alireza Jahanbakhsh,27,Brighton,Forward
3562,153,2020,Axel Tuanzebe,22,Man Utd,Defender
3563,1527,2020,Sidnei Tavares,18,Leicester,Midfielder
3564,1286,2020,Oliver Burke,23,Sheff Utd,Forward
3565,672,2020,Jack Butland,27,Crystal Palace,Goalkeeper
3566,1310,2020,Pablo Hernandez,35,Leeds,Forward
3567,1244,2020,Nathan Tella,21,Southampton,Midfielder
3568,1675,2020,Vitinha,20,Wolves,Midfielder
3569,390,2020,Davy Propper,28,Brighton,Midfielder
3570,1262,2020,Niall Huggins,19,Leeds,Defender
3571,814,2020,John Lundstram,26,Sheff Utd,Midfielder
3572,644,2020,Ian Poveda,20,Leeds,Forward
3573,1268,2020,Niels Nkounkou,19,Everton,Defender
3574,255,2020,Carney Chukwuemeka,16,Aston Villa,Midfielder
3575,1164,2020,Maxime Le Marchand,30,Fulham,Defender
3576,649,2020,Ibrahima Diallo,21,Southampton,Midfielder
3577,1385,2020,Rekeem Harper,20,WBA,Midfielder
3578,215,2020,Branislav Ivanovic,36,WBA,Defender
3579,214,2020,Brandon Williams,19,Man Utd,Defender
3580,987,2020,Lee Peltier,33,WBA,Defender
3581,1698,2020,Will Smallbone,20,Southampton,Midfielder
3582,445,2020,Dwight Gayle,30,Newcastle,Forward
3583,113,2020,Andrii Yarmolenko,30,West Ham,Forward
3584,1216,2020,Morgan Sanson,26,Aston Villa,Midfielder
3585,1384,2020,Reiss Nelson,20,Arsenal,Forward
3586,195,2020,Billy Sharp,34,Sheff Utd,Forward
3587,686,2020,Jacob Ramsey,19,Aston Villa,Midfielder
3588,137,2020,Antwoine Hackford,16,Sheff Utd,Forward
3589,429,2020,Divock Origi,25,Liverpool,Forward
3590,616,2020,Hamza Choudhury,22,Leicester,Midfielder
3591,911,2020,Kamil Grosicki,32,WBA,Midfielder
3592,63,2020,Alex Oxlade Chamberlain,27,Liverpool,Midfielder
3593,723,2020,Jamie Shackleton,20,Leeds,Midfielder
3594,1097,2020,Mark Noble,33,West Ham,Midfielder
3595,1524,2020,Shkodran Mustafi,28,Arsenal,Defender
3596,1390,2020,Rhian Brewster,20,Sheff Utd,Forward
3597,933,2020,Kepa,25,Chelsea,Goalkeeper
3598,402,2020,Demarai Gray,24,Leicester,Forward
3599,617,2020,Hannibal Mejbri,17,Man Utd,Midfielder
3600,1237,2020,Nathan Broadhead,22,Everton,Forward
3601,695,2020,Jake Livermore,30,WBA,Midfielder
3602,265,2020,Charlie Austin,31,WBA,Forward
3603,915,2020,Karlan Grant,22,WBA,Forward
3604,489,2020,Eric Garcia,19,Man City,Defender
3605,1713,2020,Yan Valery,21,Southampton,Defender
3606,665,2020,Islam Slimani,32,Leicester,Forward
3607,970,2020,Kyle Edwards,22,WBA,Forward
3608,405,2020,Denis Odoi,32,Fulham,Defender
3609,613,2020,Hal Robson-Kanu,31,WBA,Forward
3610,863,2020,Jose Izquierdo,28,Brighton,Forward
3611,95,2020,Andi Zeqiri,21,Brighton,Forward
3612,1254,2020,Neeskens Kebano,28,Fulham,Midfielder
3613,1425,2020,Romaine Sawyers,28,WBA,Midfielder
3614,1516,2020,Shane Long,33,Southampton,Forward
3615,881,2020,Joshua King,28,Everton,Forward
3616,877,2020,Josh Onomah,23,Fulham,Midfielder
3617,1091,2020,Marek Rodak,23,Fulham,Goalkeeper
3618,1112,2020,Martin Kelly,30,Crystal Palace,Defender
3619,1686,2020,Wes Morgan,36,Leicester,Defender
3620,1732,2020,Zack Steffen,25,Man City,Goalkeeper
3621,1182,2020,Michael Hector,28,Fulham,Defender
3622,522,2020,Felipe Anderson,27,West Ham,Midfielder
3623,1064,2020,Mamadou Sakho,30,Crystal Palace,Defender
3624,234,2020,Caleb Watts,18,Southampton,Midfielder
3625,835,2020,Jonjoe Kenny,23,Everton,Defender
3626,1350,2020,Phil Jagielka,38,Sheff Utd,Defender
3627,351,2020,Daniel Nlundulu,21,Southampton,Forward
3628,989,2020,Leif Davis,20,Leeds,Defender
3629,1301,2020,Oskar Buur,22,Wolves,Defender
3630,654,2020,Iliman Ndiaye,20,Sheff Utd,Forward
3631,1593,2020,Thakgalo Leshabela,20,Leicester,Midfielder
3632,1526,2020,Shola Shoretire,16,Man Utd,Forward
3633,340,2020,Dane Scarlett,16,Tottenham,Forward
3634,463,2020,Elliot Anderson,17,Newcastle,Midfielder
3635,523,2020,Femi Seriki,18,Sheff Utd,Defender
3636,688,2020,Jaden Philogene,18,Aston Villa,Midfielder
3637,745,2020,Jayson Molumby,21,Brighton,Midfielder
3638,748,2020,Jean-Philippe Gbamin,24,Everton,Midfielder
3639,1700,2020,William Fish,17,Man Utd,Defender
3640,1211,2020,Moise Kean,20,Everton,Forward
3641,1013,2020,Lewis Richardson,17,Burnley,Forward
3642,1378,2020,Reda Khadra,19,Brighton,Midfielder
3643,1187,2020,Michael Obafemi,20,Southampton,Forward
3644,1687,2020,Wesley,23,Aston Villa,Forward
3645,1323,2020,Patrick Cutrone,22,Wolves,Forward
3646,964,2020,Kostas Tsimikas,24,Liverpool,Defender
3647,14,2020,Aboubakar Kamara,25,Fulham,Forward
3648,869,2020,Josh Benson,20,Burnley,Midfielder
3649,1016,2020,Liam Delap,17,Man City,Forward
3650,804,2020,Joel Mumbongo,21,Burnley,Forward
3651,1056,2020,Lys Mousset,24,Sheff Utd,Forward
3652,259,2020,Cenk Tosun,29,Everton,Forward
3653,34,2020,Adrian,33,Liverpool,Goalkeeper
3654,1652,2020,Tyrese Francois,20,Fulham,Midfielder
3655,1256,2020,Neil Taylor,31,Aston Villa,Defender
3656,696,2020,Jake Vokins,20,Southampton,Defender
3657,1697,2020,Will Norris,27,Burnley,Goalkeeper
3658,159,2020,Bailey Peacock-Farrell,23,Burnley,Goalkeeper
3659,82,2020,Allan Tchaptchet,18,Southampton,Defender
3660,1279,2020,Odion Ighalo,31,Man Utd,Forward
3661,69,2020,Alexandre Jankewitz,18,Southampton,Midfielder
3662,1706,2020,Willy Caballero,38,Chelsea,Goalkeeper
3663,920,2020,Kayne Ramsay,19,Southampton,Defender
3664,935,2021,Kevin De Bruyne,30,Man City,Midfielder
3665,1209,2021,Mohamed Salah,29,Liverpool,Forward
3666,1638,2021,Trent Alexander-Arnold,22,Liverpool,Defender
3667,1540,2021,Son Heung-Min,29,Tottenham,Forward
3668,928,2021,Kenedy,25,Chelsea,Midfielder
3669,622,2021,Harry Kane,28,Tottenham,Forward
3670,1036,2021,Luis Diaz,24,Liverpool,Forward
3671,1419,2021,Rodri,25,Man City,Midfielder
3672,165,2021,Ben Chilwell,24,Chelsea,Defender
3673,774,2021,Joao Cancelo,27,Man City,Defender
3674,954,2021,Kieran Trippier,30,Newcastle,Defender
3675,288,2021,Christian Eriksen,29,Brentford,Midfielder
3676,803,2021,Joel Matip,30,Liverpool,Defender
3677,1455,2021,Sadio Mane,29,Liverpool,Forward
3678,1349,2021,Phil Foden,21,Man City,Midfielder
3679,670,2021,Ivan Toney,25,Brentford,Forward
3680,189,2021,Bernardo Silva,27,Man City,Midfielder
3681,966,2021,Kristoffer Klaesson,20,Leeds,Goalkeeper
3682,360,2021,Danny Ward,28,Leicester,Goalkeeper
3683,1421,2021,Rodrigo Bentancur,24,Tottenham,Midfielder
3684,1381,2021,Reece James,21,Chelsea,Defender
3685,655,2021,Ilkay Gundogan,30,Man City,Midfielder
3686,527,2021,Ferran Torres,21,Man City,Forward
3687,117,2021,Andy Robertson,27,Liverpool,Defender
3688,1366,2021,Raheem Sterling,26,Man City,Forward
3689,555,2021,Gabriel Jesus,24,Man City,Forward
3690,399,2021,Dejan Kulusevski,21,Tottenham,Midfielder
3691,1123,2021,Mason Mount,22,Chelsea,Midfielder
3692,1672,2021,Virgil van Dijk,30,Liverpool,Defender
3693,815,2021,John McGinn,26,Aston Villa,Midfielder
3694,675,2021,Jack Grealish,25,Man City,Midfielder
3695,1732,2021,Zack Steffen,26,Man City,Goalkeeper
3696,1358,2021,Pierre-Emile Hoejbjerg,26,Tottenham,Midfielder
3697,733,2021,Jarrod Bowen,24,West Ham,Forward
3698,325,2021,Cristiano Ronaldo,36,Man Utd,Forward
3699,819,2021,John Stones,27,Man City,Defender
3700,396,2021,Declan Rice,22,West Ham,Midfielder
3701,1596,2021,Thiago Alcantara,30,Liverpool,Midfielder
3702,1084,2021,Marcos Alonso,30,Chelsea,Defender
3703,81,2021,Allan Saint-Maximin,24,Newcastle,Forward
3704,315,2021,Conor Gallagher,21,Crystal Palace,Midfielder
3705,425,2021,Diogo Jota,24,Liverpool,Forward
3706,1597,2021,Thiago Silva,36,Chelsea,Defender
3707,1212,2021,Moises Caicedo,19,Brighton,Midfielder
3708,230,2021,Bukayo Saka,19,Arsenal,Midfielder
3709,709,2021,James Maddison,24,Leicester,Midfielder
3710,1127,2021,Mateo Kovacic,27,Chelsea,Midfielder
3711,1285,2021,Oleksandr Zinchenko,24,Man City,Defender
3712,964,2021,Kostas Tsimikas,25,Liverpool,Defender
3713,224,2021,Bruno Guimaraes,23,Newcastle,Midfielder
3714,223,2021,Bruno Fernandes,26,Man Utd,Midfielder
3715,1639,2021,Trevoh Chalobah,22,Chelsea,Defender
3716,248,2021,Caoimhin Kelleher,22,Liverpool,Goalkeeper
3717,933,2021,Kepa,26,Chelsea,Goalkeeper
3718,719,2021,James Ward-Prowse,26,Southampton,Midfielder
3719,1637,2021,Toti Gomes,22,Wolves,Defender
3720,1226,2021,N'Golo Kante,30,Chelsea,Midfielder
3721,509,2021,Fabinho,27,Liverpool,Midfielder
3722,291,2021,Christian Noergaard,27,Brentford,Midfielder
3723,1404,2021,Riyad Mahrez,30,Man City,Forward
3724,1331,2021,Paul Pogba,28,Man Utd,Midfielder
3725,1731,2021,Yves Bissouma,24,Brighton,Midfielder
3726,1143,2021,Matt Targett,25,Newcastle,Defender
3727,1694,2021,Wilfried Zaha,28,Crystal Palace,Forward
3728,1121,2021,Mason Greenwood,19,Man Utd,Forward
3729,337,2021,Dan Burn,29,Newcastle,Defender
3730,497,2021,Ethan Pinnock,28,Brentford,Defender
3731,717,2021,James Tarkowski,28,Burnley,Defender
3732,1629,2021,Tomas Soucek,26,West Ham,Midfielder
3733,857,2021,Jorginho,29,Chelsea,Midfielder
3734,1377,2021,Rayan Ait-Nouri,20,Wolves,Defender
3735,1373,2021,Raphinha,24,Leeds,Forward
3736,1138,2021,Matt Doherty,29,Tottenham,Defender
3737,1398,2021,Richarlison,24,Everton,Forward
3738,1354,2021,Philippe Coutinho,29,Aston Villa,Midfielder
3739,1602,2021,Thomas Partey,28,Arsenal,Midfielder
3740,446,2021,Dwight McNeil,21,Burnley,Forward
3741,1510,2021,Sergio Reguilon,24,Tottenham,Defender
3742,1433,2021,Ruben Dias,24,Man City,Defender
3743,1072,2021,Marc Cucurella,23,Brighton,Defender
3744,725,2021,Jamie Vardy,34,Leicester,Forward
3745,29,2021,Adama Traore,25,Wolves,Forward
3746,1027,2021,Lucas Digne,28,Aston Villa,Defender
3747,1691,2021,Wilfred Ndidi,24,Leicester,Midfielder
3748,324,2021,Cristian Romero,23,Tottenham,Defender
3749,612,2021,Hakim Ziyech,28,Chelsea,Midfielder
3750,739,2021,Jason Steele,31,Brighton,Goalkeeper
3751,173,2021,Ben Mee,31,Burnley,Defender
3752,1235,2021,Nathan Ake,26,Man City,Defender
3753,435,2021,Dominic Calvert-Lewin,24,Everton,Forward
3754,1189,2021,Michail Antonio,31,West Ham,Forward
3755,9,2021,Aaron Wan-Bissaka,23,Man Utd,Defender
3756,1153,2021,Matty Cash,24,Aston Villa,Defender
3757,1394,2021,Ricardo Pereira,27,Leicester,Defender
3758,1114,2021,Martin Oedegaard,22,Arsenal,Midfielder
3759,105,2021,Andreas Christensen,25,Chelsea,Defender
3760,154,2021,Aymeric Laporte,27,Man City,Defender
3761,1252,2021,Neco Williams,20,Liverpool,Defender
3762,1292,2021,Ollie Watkins,25,Aston Villa,Forward
3763,983,2021,Leandro Trossard,26,Brighton,Forward
3764,1728,2021,Youri Tielemans,24,Leicester,Midfielder
3765,1490,2021,Scott McTominay,24,Man Utd,Midfielder
3766,65,2021,Alex Telles,28,Man Utd,Defender
3767,1238,2021,Nathan Collins,20,Burnley,Defender
3768,650,2021,Ibrahima Konate,22,Liverpool,Defender
3769,477,2021,Emmanuel Dennis,23,Watford,Forward
3770,1515,2021,Shane Duffy,29,Brighton,Defender
3771,78,2021,Alisson Becker,28,Liverpool,Goalkeeper
3772,1165,2021,Maximilian Kilman,24,Wolves,Defender
3773,1434,2021,Ruben Loftus-Cheek,25,Chelsea,Midfielder
3774,1688,2021,Wesley Fofana,20,Leicester,Defender
3775,134,2021,Antonio Rudiger,28,Chelsea,Defender
3776,469,2021,Emerson Royal,22,Tottenham,Defender
3777,549,2021,Fred,28,Man Utd,Midfielder
3778,1299,2021,Oriol Romeu,29,Southampton,Midfielder
3779,388,2021,Davinson Sanchez,25,Tottenham,Defender
3780,842,2021,Jordan Henderson,31,Liverpool,Midfielder
3781,631,2021,Hassane Kamara,27,Watford,Defender
3782,1015,2021,Liam Cooper,29,Leeds,Defender
3783,870,2021,Josh Brownhill,25,Burnley,Midfielder
3784,330,2021,Curtis Jones,20,Liverpool,Midfielder
3785,1456,2021,Said Benrahma,26,West Ham,Forward
3786,557,2021,Gabriel Martinelli,20,Arsenal,Forward
3787,424,2021,Diogo Dalot,22,Man Utd,Defender
3788,1435,2021,Ruben Neves,24,Wolves,Midfielder
3789,1424,2021,Romain Saiss,31,Wolves,Defender
3790,905,2021,Kai Havertz,22,Chelsea,Midfielder
3791,1412,2021,Roberto Firmino,29,Liverpool,Forward
3792,974,2021,Kyle Walker-Peters,24,Southampton,Defender
3793,710,2021,James McArthur,33,Crystal Palace,Midfielder
3794,1583,2021,Takehiro Tomiyasu,22,Arsenal,Defender
3795,865,2021,Jose Sa,28,Wolves,Goalkeeper
3796,1210,2021,Mohammed Salisu,22,Southampton,Defender
3797,809,2021,Joelinton,25,Newcastle,Forward
3798,1029,2021,Lucas Moura,29,Tottenham,Forward
3799,260,2021,Cesar Azpilicueta,32,Chelsea,Defender
3800,269,2021,Charlie Taylor,27,Burnley,Defender
3801,1258,2021,Nelson Semedo,27,Wolves,Defender
3802,1263,2021,Nick Pope,29,Burnley,Goalkeeper
3803,1426,2021,Romelu Lukaku,28,Chelsea,Forward
3804,1431,2021,Ross Barkley,27,Chelsea,Midfielder
3805,726,2021,Jan Bednarek,25,Southampton,Defender
3806,1309,2021,Pablo Fornals,25,West Ham,Midfielder
3807,384,2021,David Raya,25,Brentford,Goalkeeper
3808,807,2021,Joel Veltman,29,Brighton,Defender
3809,242,2021,Calum Chambers,26,Aston Villa,Defender
3810,1228,2021,Naby Keita,26,Liverpool,Midfielder
3811,1319,2021,Pascal Gross,30,Brighton,Midfielder
3812,628,2021,Harvey Barnes,23,Leicester,Midfielder
3813,642,2021,Hugo Lloris,34,Tottenham,Goalkeeper
3814,780,2021,Joao Pedro,19,Watford,Forward
3815,1575,2021,Stuart Dallas,30,Leeds,Defender
3816,1372,2021,Raphael Varane,28,Man Utd,Defender
3817,402,2021,Demarai Gray,25,Everton,Forward
3818,166,2021,Ben Davies,28,Tottenham,Defender
3819,352,2021,Daniel Podence,25,Wolves,Midfielder
3820,177,2021,Ben White,23,Arsenal,Defender
3821,441,2021,Douglas Luiz,23,Aston Villa,Midfielder
3822,1073,2021,Marc Guehi,21,Crystal Palace,Defender
3823,236,2021,Callum Hudson-Odoi,20,Chelsea,Forward
3824,1062,2021,Malang Sarr,22,Chelsea,Defender
3825,686,2021,Jacob Ramsey,20,Aston Villa,Midfielder
3826,953,2021,Kieran Tierney,24,Arsenal,Defender
3827,488,2021,Eric Dier,27,Tottenham,Defender
3828,1359,2021,Pontus Jansson,30,Brentford,Defender
3829,1044,2021,Lukasz Fabianski,36,West Ham,Goalkeeper
3830,836,2021,Jonny Evans,33,Leicester,Defender
3831,73,2021,Alexis Mac Allister,22,Brighton,Midfielder
3832,1079,2021,Marcal,32,Wolves,Defender
3833,1653,2021,Tyrick Mitchell,21,Crystal Palace,Defender
3834,838,2021,Jonny Otto,27,Wolves,Defender
3835,2,2021,Aaron Cresswell,31,West Ham,Defender
3836,472,2021,Emiliano Buendia,24,Aston Villa,Midfielder
3837,556,2021,Gabriel Magalhaes,23,Arsenal,Defender
3838,968,2021,Kurt Zouma,26,West Ham,Defender
3839,471,2021,Emile Smith Rowe,21,Arsenal,Midfielder
3840,274,2021,Cheikhou Kouyate,31,Crystal Palace,Midfielder
3841,233,2021,Caglar Soyuncu,25,Leicester,Defender
3842,1357,2021,Pierre-Emerick Aubameyang,32,Arsenal,Forward
3843,152,2021,Asmir Begovic,34,Everton,Goalkeeper
3844,228,2021,Bryan Mbeumo,22,Brentford,Midfielder
3845,1654,2021,Tyrone Mings,28,Aston Villa,Defender
3846,70,2021,Alexandre Lacazette,30,Arsenal,Forward
3847,1614,2021,Tino Livramento,18,Southampton,Defender
3848,1007,2021,Lewis Dunk,29,Brighton,Defender
3849,918,2021,Kasper Schmeichel,34,Leicester,Goalkeeper
3850,965,2021,Kristoffer Ajer,23,Brentford,Defender
3851,1674,2021,Vitaly Janelt,23,Brentford,Midfielder
3852,602,2021,Grant Hanley,29,Norwich,Defender
3853,1053,2021,Luke Thomas,20,Leicester,Defender
3854,754,2021,Jeffrey Schlupp,28,Crystal Palace,Midfielder
3855,11,2021,Abdoulaye Doucoure,28,Everton,Midfielder
3856,545,2021,Francisco Sierralta,24,Watford,Defender
3857,808,2021,Joel Ward,31,Crystal Palace,Defender
3858,271,2021,Che Adams,25,Southampton,Forward
3859,1184,2021,Michael Keane,28,Everton,Defender
3860,285,2021,Chris Wood,29,Newcastle,Forward
3861,26,2021,Adam Webster,26,Brighton,Defender
3862,973,2021,Kyle Walker,31,Man City,Defender
3863,548,2021,Fraser Forster,33,Southampton,Goalkeeper
3864,114,2021,Andros Townsend,30,Everton,Midfielder
3865,492,2021,Erik Pieters,33,Burnley,Defender
3866,881,2021,Joshua King,29,Watford,Forward
3867,508,2021,Fabian Schar,29,Newcastle,Defender
3868,708,2021,James Justin,23,Leicester,Defender
3869,1611,2021,Timothy Castagne,25,Leicester,Defender
3870,320,2021,Craig Dawson,31,West Ham,Defender
3871,1660,2021,Vicente Guaita,34,Crystal Palace,Goalkeeper
3872,1223,2021,Moussa Sissoko,32,Watford,Midfielder
3873,524,2021,Fernandinho,36,Man City,Midfielder
3874,125,2021,Anthony Gordon,20,Everton,Forward
3875,992,2021,Leo Hjelde,18,Leeds,Defender
3876,1673,2021,Vitalii Mykolenko,22,Everton,Defender
3877,361,2021,Danny Welbeck,30,Brighton,Forward
3878,778,2021,Joao Moutinho,34,Wolves,Midfielder
3879,452,2021,Ederson,28,Man City,Goalkeeper
3880,1168,2021,Maxwel Cornet,24,Burnley,Forward
3881,1451,2021,Ryan Sessegnon,21,Tottenham,Midfielder
3882,457,2021,Edouard Mendy,29,Chelsea,Goalkeeper
3883,841,2021,Jordan Ayew,29,Crystal Palace,Forward
3884,145,2021,Arthur Masuaku,27,West Ham,Defender
3885,773,2021,Joachim Andersen,25,Crystal Palace,Defender
3886,292,2021,Christian Pulisic,22,Chelsea,Midfielder
3887,601,2021,Granit Xhaka,28,Arsenal,Midfielder
3888,676,2021,Jack Harrison,24,Leeds,Midfielder
3889,955,2021,Kiernan Dewsbury-Hall,22,Leicester,Midfielder
3890,1111,2021,Martin Dubravka,32,Newcastle,Goalkeeper
3891,122,2021,Angelo Ogbonna,33,West Ham,Defender
3892,484,2021,Enock Mwepu,23,Brighton,Midfielder
3893,1188,2021,Michael Olise,19,Crystal Palace,Midfielder
3894,1280,2021,Odsonne Edouard,23,Crystal Palace,Forward
3895,689,2021,Jadon Sancho,21,Man Utd,Forward
3896,287,2021,Christian Benteke,30,Crystal Palace,Forward
3897,23,2021,Adam Masina,27,Watford,Defender
3898,1375,2021,Raul Jimenez,30,Wolves,Forward
3899,1311,2021,Pablo Mari,27,Arsenal,Defender
3900,172,2021,Ben Johnson,21,West Ham,Defender
3901,6,2021,Aaron Ramsdale,23,Arsenal,Goalkeeper
3902,313,2021,Conor Coady,28,Wolves,Defender
3903,623,2021,Harry Maguire,28,Man Utd,Defender
3904,357,2021,Danny Ings,29,Aston Villa,Forward
3905,901,2021,Juraj Kucka,34,Watford,Midfielder
3906,386,2021,David de Gea,30,Man Utd,Goalkeeper
3907,749,2021,Jean-Philippe Mateta,24,Crystal Palace,Forward
3908,1070,2021,Manuel Lanzini,28,West Ham,Midfielder
3909,1052,2021,Luke Shaw,26,Man Utd,Defender
3910,1410,2021,Robert Sanchez,23,Brighton,Goalkeeper
3911,1259,2021,Nemanja Matic,33,Man Utd,Midfielder
3912,474,2021,Emiliano Martinez,28,Aston Villa,Goalkeeper
3913,31,2021,Ademola Lookman,23,Leicester,Forward
3914,60,2021,Alex McCarthy,31,Southampton,Goalkeeper
3915,1710,2021,Wout Weghorst,29,Burnley,Forward
3916,1208,2021,Mohamed Elyounoussi,27,Southampton,Midfielder
3917,656,2021,Illan Meslier,21,Leeds,Goalkeeper
3918,1721,2021,Yerry Mina,26,Everton,Defender
3919,507,2021,Fabian Delph,31,Everton,Midfielder
3920,1493,2021,Seamus Coleman,32,Everton,Defender
3921,310,2021,Connor Roberts,25,Burnley,Defender
3922,423,2021,Dimitris Giannoulis,25,Norwich,Defender
3923,845,2021,Jordan Pickford,27,Everton,Goalkeeper
3924,449,2021,Eddie Nketiah,22,Arsenal,Forward
3925,714,2021,James Milner,35,Liverpool,Midfielder
3926,1705,2021,Willy Boly,30,Wolves,Defender
3927,429,2021,Divock Origi,26,Liverpool,Forward
3928,182,2021,Benjamin Mendy,27,Man City,Defender
3929,1243,2021,Nathan Redmond,27,Southampton,Midfielder
3930,140,2021,Armando Broja,19,Southampton,Forward
3931,417,2021,Diego Llorente,28,Leeds,Defender
3932,1149,2021,Matthew Lowton,32,Burnley,Defender
3933,1539,2021,Solly March,27,Brighton,Midfielder
3934,470,2021,Emil Krafth,27,Newcastle,Defender
3935,798,2021,Joe Willock,22,Newcastle,Midfielder
3936,666,2021,Ismaila Sarr,23,Watford,Forward
3937,58,2021,Alex Iwobi,25,Everton,Forward
3938,346,2021,Daniel Bachmann,27,Watford,Goalkeeper
3939,963,2021,Kortney Hause,26,Aston Villa,Defender
3940,241,2021,Callum Wilson,29,Newcastle,Forward
3941,1420,2021,Rodrigo,30,Leeds,Forward
3942,616,2021,Hamza Choudhury,23,Leicester,Midfielder
3943,1641,2021,Trincao,21,Wolves,Forward
3944,834,2021,Jonjo Shelvey,29,Newcastle,Midfielder
3945,1290,2021,Oliver Skipp,20,Tottenham,Midfielder
3946,1247,2021,Nathaniel Clyne,30,Crystal Palace,Defender
3947,1713,2021,Yan Valery,22,Southampton,Defender
3948,908,2021,Kalvin Phillips,25,Leeds,Midfielder
3949,629,2021,Harvey Elliott,18,Liverpool,Midfielder
3950,123,2021,Angus Gunn,25,Norwich,Goalkeeper
3951,1678,2021,Vladimir Coufal,29,West Ham,Defender
3952,789,2021,Joe Gomez,24,Liverpool,Defender
3953,85,2021,Alphonse Areola,28,West Ham,Goalkeeper
3954,124,2021,Anthony Elanga,19,Man Utd,Forward
3955,1134,2021,Mathias Normann,25,Norwich,Midfielder
3956,63,2021,Alex Oxlade Chamberlain,28,Liverpool,Midfielder
3957,658,2021,Imran Louza,22,Watford,Midfielder
3958,268,2021,Charlie Goode,26,Brentford,Defender
3959,214,2021,Brandon Williams,20,Norwich,Defender
3960,1071,2021,Marc Albrighton,31,Leicester,Midfielder
3961,1400,2021,Rico Henry,24,Brentford,Defender
3962,1587,2021,Tariq Lamptey,20,Brighton,Defender
3963,1122,2021,Mason Holgate,24,Everton,Defender
3964,1470,2021,Samir,26,Watford,Defender
3965,1695,2021,Will Hughes,26,Crystal Palace,Midfielder
3966,111,2021,Andrew Omobamidele,19,Norwich,Defender
3967,257,2021,Cedric Soares,29,Arsenal,Defender
3968,643,2021,Hwang Hee-Chan,25,Wolves,Forward
3969,1723,2021,Yoane Wissa,24,Brentford,Midfielder
3970,448,2021,Eberechi Eze,23,Crystal Palace,Midfielder
3971,277,2021,Chiquinho,21,Wolves,Midfielder
3972,1610,2021,Timo Werner,25,Chelsea,Forward
3973,731,2021,Japhet Tanganga,22,Tottenham,Defender
3974,1327,2021,Paul Dummett,29,Newcastle,Defender
3975,924,2021,Kelechi Iheanacho,24,Leicester,Forward
3976,327,2021,Cucho Hernandez,22,Watford,Forward
3977,1574,2021,Stuart Armstrong,29,Southampton,Midfielder
3978,170,2021,Ben Godfrey,23,Everton,Defender
3979,46,2021,Albert Sambi Lokonga,21,Arsenal,Midfielder
3980,22,2021,Adam Lallana,33,Brighton,Midfielder
3981,700,2021,Jamaal Lascelles,27,Newcastle,Defender
3982,79,2021,Allan,30,Everton,Midfielder
3983,683,2021,Jack Stephens,27,Southampton,Defender
3984,1665,2021,Victor Lindelof,27,Man Utd,Defender
3985,898,2021,Junior Firpo,25,Leeds,Defender
3986,1016,2021,Liam Delap,18,Man City,Forward
3987,1484,2021,Saul Niguez,26,Chelsea,Midfielder
3988,1507,2021,Sergi Canos,24,Brentford,Forward
3989,1251,2021,Neal Maupay,25,Brighton,Forward
3990,1046,2021,Luke Ayling,30,Leeds,Defender
3991,1405,2021,Rob Holding,25,Arsenal,Defender
3992,740,2021,Javier Manquillo,27,Newcastle,Defender
